task_id,task_index,prompt,kind,pos,pending,draft,accepted_batch,accepted_draft,bonus,next_model_id,tier,rule_chain,rule_conf,rule_support,ctx_tail_ids,ctx_tail_text,draft_ids,draft_text,model_draft_ids,model_draft_text,next_model_text,mismatch_at,why,rule_strikes,draft_mistakes,passes_saved_est,pattern_s,decode_s,verify_s
HumanEval/8,9,,spec_eval,21,1,0,1,0,1629,1629,none,,,,220 16 198 262 369 1629 304 5109 510 286 2629 1421, 1\n    for num in numbers:\n        sum +=,,,,, num,,no_pattern_fired,1,0,0,5.200000305194408e-05,0.027089299997896887,5.970000347588211e-05
HumanEval/8,9,,spec_eval,22,1,0,1,0,198,198,none,,,,16 198 262 369 1629 304 5109 510 286 2629 1421 1629,1\n    for num in numbers:\n        sum += num,,,,,\n,,no_pattern_fired,1,0,0,5.509999755304307e-05,0.025054800003999844,6.179999763844535e-05
HumanEval/8,9,,spec_eval,23,1,1,2,1,1985,1985,syntax_same_indent_simple_assign,syntax_same_indent_simple_assign,0.880,999,198 262 369 1629 304 5109 510 286 2629 1421 1629 198,\n    for num in numbers:\n        sum += num\n,286,       ,286,       , product,,draft_accepted,1,0,1,5.0000002374872565e-05,0.027741099998820573,0.00014830000145593658
HumanEval/8,9,,spec_eval,25,1,0,1,0,11404,11404,none,,,,369 1629 304 5109 510 286 2629 1421 1629 198 286 1985, for num in numbers:\n        sum += num\n        product,,,,, *=,,no_pattern_fired,1,0,0,6.399999983841553e-05,0.026385000004665926,7.979999645613134e-05
HumanEval/8,9,,spec_eval,26,1,0,1,0,1629,1629,none,,,,1629 304 5109 510 286 2629 1421 1629 198 286 1985 11404, num in numbers:\n        sum += num\n        product *=,,,,, num,,no_pattern_fired,1,0,0,8.509999315720052e-05,0.02651509999850532,6.86999992467463e-05
HumanEval/8,9,,spec_eval,27,1,0,1,0,198,198,none,,,,304 5109 510 286 2629 1421 1629 198 286 1985 11404 1629, in numbers:\n        sum += num\n        product *= num,,,,,\n,,no_pattern_fired,1,0,0,6.0500002291519195e-05,0.025132100003247615,7.719999848632142e-05
HumanEval/8,9,,spec_eval,28,1,0,1,0,262,262,none,,,,5109 510 286 2629 1421 1629 198 286 1985 11404 1629 198, numbers:\n        sum += num\n        product *= num\n,,,,,   ,,no_pattern_fired,1,0,0,6.500000017695129e-05,0.02505590000509983,8.510000043315813e-05
HumanEval/8,9,,spec_eval,29,1,0,1,0,470,470,none,,,,510 286 2629 1421 1629 198 286 1985 11404 1629 198 262,:\n        sum += num\n        product *= num\n   ,,,,, return,,no_pattern_fired,1,0,0,6.079999729990959e-05,0.02508079999824986,6.909999501658604e-05
HumanEval/8,9,,spec_eval,30,1,0,1,0,2629,2629,none,,,,286 2629 1421 1629 198 286 1985 11404 1629 198 262 470,        sum += num\n        product *= num\n    return,,,,, sum,,no_pattern_fired,1,0,0,5.62999994144775e-05,0.024967800003651064,6.55999974696897e-05
HumanEval/8,9,,spec_eval,31,1,0,1,0,11,11,none,,,,2629 1421 1629 198 286 1985 11404 1629 198 262 470 2629, sum += num\n        product *= num\n    return sum,,,,,",",,no_pattern_fired,1,0,0,6.199999916134402e-05,0.02499810000153957,8.919999527279288e-05
HumanEval/8,9,,spec_eval,32,1,0,1,0,1985,1985,none,,,,1421 1629 198 286 1985 11404 1629 198 262 470 2629 11," += num\n        product *= num\n    return sum,",,,,, product,,no_pattern_fired,1,0,0,6.0000005760230124e-05,0.025162199999613222,6.529999518534169e-05
HumanEval/8,9,,spec_eval,33,1,0,1,0,1406,1406,none,,,,1629 198 286 1985 11404 1629 198 262 470 2629 11 1985," num\n        product *= num\n    return sum, product",,,,,\n\n\n,,no_pattern_fired,1,0,0,5.419999797595665e-05,0.02503430000069784,7.609999738633633e-05
HumanEval/8,9,,spec_eval,34,1,0,1,0,333,333,none,,,,198 286 1985 11404 1629 198 262 470 2629 11 1985 1406,"\n        product *= num\n    return sum, product\n\n\n",,,,,if,,no_pattern_fired,1,0,0,5.499999679159373e-05,0.025112100003752857,7.599999662488699e-05
HumanEval/8,9,,spec_eval,35,1,0,1,0,1304,1304,none,,,,286 1985 11404 1629 198 262 470 2629 11 1985 1406 333,"        product *= num\n    return sum, product\n\n\nif",,,,, __,,no_pattern_fired,1,0,0,5.919999966863543e-05,0.025095100005273707,6.0999998822808266e-05
HumanEval/8,9,,spec_eval,36,1,0,1,0,606,606,none,,,,1985 11404 1629 198 262 470 2629 11 1985 1406 333 1304," product *= num\n    return sum, product\n\n\nif __",,,,,name,,no_pattern_fired,1,0,0,5.03999981447123e-05,0.025085799999942537,6.569999823113903e-05
HumanEval/8,9,,spec_eval,37,1,1,2,1,621,621,det_ctx4,det_ctx4,1.000,5,11404 1629 198 262 470 2629 11 1985 1406 333 1304 606," *= num\n    return sum, product\n\n\nif __name",563,__,563,__, ==,,draft_accepted,1,0,1,5.3699994168709964e-05,0.026704900003096554,0.00015669999993406236
HumanEval/8,9,,spec_eval,39,1,0,1,0,12112,12112,none,,,,198 262 470 2629 11 1985 1406 333 1304 606 563 621,"\n    return sum, product\n\n\nif __name__ ==",,,,, '__,,no_pattern_fired,1,0,0,5.850000161444768e-05,0.02626839999720687,7.499999628635123e-05
HumanEval/8,9,,spec_eval,40,1,8,9,8,653,653,det_ctx7,det_ctx7|det_ctx8|syntax_indent|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|0.980|1.000|1.000|1.000|1.000|1.000,3|3|999|4|4|4|4|4,262 470 2629 11 1985 1406 333 1304 606 563 621 12112,"    return sum, product\n\n\nif __name__ == '__",3817 16179 262 1159 653 67880 198 262,main__':\n    import doctest\n   ,3817 16179 262 1159 653 67880 198 262,main__':\n    import doctest\n   , do,,draft_accepted,1,0,8,0.00022080000053392723,0.0337054999981774,0.0003681999951368198
HumanEval/8,9,,spec_eval,49,1,5,6,5,474,474,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000,4|4|4|4|4,563 621 12112 3817 16179 262 1159 653 67880 198 262 653,__ == '__main__':\n    import doctest\n    do,67880 5958 2593 368 151643,ctest.testmod(),67880 5958 2593 368 151643,ctest.testmod(),import,,draft_accepted,1,0,5,0.00015770000027259812,0.0369702000025427,0.0005404999974416569
HumanEval/8,9,,spec_eval,55,1,2,3,2,198,198,det_ctx8,det_ctx8|det_ctx8,1.000|1.000,6|6,1159 653 67880 198 262 653 67880 5958 2593 368 151643 474, import doctest\n    doctest.testmod()import,653 67880, doctest,653 67880, doctest,\n,,draft_accepted,1,0,2,0.00011220000305911526,0.027281000002403744,0.0001616000008652918
HumanEval/8,9,,spec_eval,58,1,5,6,5,151643,151643,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000,17|17|17|17|17,198 262 653 67880 5958 2593 368 151643 474 653 67880 198,\n    doctest.testmod()import doctest\n,2982 67880 5958 2593 368,doctest.testmod(),2982 67880 5958 2593 368,doctest.testmod(),,,draft_accepted,1,0,5,0.00014969999756431207,0.03832159999728901,0.0003004000027431175
HumanEval/8,9,,spec_eval,64,1,3,4,3,198,198,det_ctx8,det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000,14|14|30,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),474 653 67880,import doctest,474 653 67880,import doctest,\n,,draft_accepted,1,0,3,0.00012910000077681616,0.031094099998881575,0.00021600000036414713
HumanEval/8,9,,spec_eval,68,1,5,6,5,151643,151643,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000,17|17|17|17|17,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,2982 67880 5958 2593 368,doctest.testmod(),2982 67880 5958 2593 368,doctest.testmod(),,,draft_accepted,1,0,5,0.0001523000028100796,0.039230499998666346,0.0003166999958921224
HumanEval/8,9,,spec_eval,74,1,3,4,3,198,198,det_ctx8,det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000,14|14|30,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),474 653 67880,import doctest,474 653 67880,import doctest,\n,,draft_accepted,1,0,3,0.00012080000306013972,0.0314656999980798,0.0002032000047620386
HumanEval/8,9,,spec_eval,78,1,5,6,5,151643,151643,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000,17|17|17|17|17,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,2982 67880 5958 2593 368,doctest.testmod(),2982 67880 5958 2593 368,doctest.testmod(),,,draft_accepted,1,0,5,0.0001599000024725683,0.038761499999964144,0.00026780000189319253
HumanEval/8,9,,spec_eval,84,1,3,4,3,198,198,det_ctx8,det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000,14|14|30,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),474 653 67880,import doctest,474 653 67880,import doctest,\n,,draft_accepted,1,0,3,0.00011660000018309802,0.031331699996371754,0.00023810000129742548
HumanEval/8,9,,spec_eval,88,1,5,6,5,151643,151643,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000,17|17|17|17|17,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,2982 67880 5958 2593 368,doctest.testmod(),2982 67880 5958 2593 368,doctest.testmod(),,,draft_accepted,1,0,5,0.0001632999992580153,0.039479600003687665,0.00029399999766610563
HumanEval/8,9,,spec_eval,94,1,3,4,3,198,198,det_ctx8,det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000,14|14|30,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),474 653 67880,import doctest,474 653 67880,import doctest,\n,,draft_accepted,1,0,3,0.00012649999553104863,0.03112390000023879,0.00020570000197039917
HumanEval/8,9,,spec_eval,98,1,5,6,5,151643,151643,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000,17|17|17|17|17,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,2982 67880 5958 2593 368,doctest.testmod(),2982 67880 5958 2593 368,doctest.testmod(),,,draft_accepted,1,0,5,0.00013789999502478167,0.039060900002368726,0.0002810000005410984
HumanEval/8,9,,spec_eval,104,1,3,4,3,198,198,det_ctx8,det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000,14|14|30,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),474 653 67880,import doctest,474 653 67880,import doctest,\n,,draft_accepted,1,0,3,0.00012460000289138407,0.0314005999971414,0.00019250000332249328
HumanEval/8,9,,spec_eval,108,1,5,6,5,151643,151643,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000,17|17|17|17|17,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,2982 67880 5958 2593 368,doctest.testmod(),2982 67880 5958 2593 368,doctest.testmod(),,,draft_accepted,1,0,5,0.0001551000023027882,0.0392850999996881,0.0003404000017326325
HumanEval/8,9,,spec_eval,114,1,3,4,3,198,198,det_ctx8,det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000,14|14|30,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),474 653 67880,import doctest,474 653 67880,import doctest,\n,,draft_accepted,1,0,3,0.0001199000034830533,0.03172110000014072,0.00019769999926211312
HumanEval/8,9,,spec_eval,118,1,5,6,5,151643,151643,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000,17|17|17|17|17,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,2982 67880 5958 2593 368,doctest.testmod(),2982 67880 5958 2593 368,doctest.testmod(),,,draft_accepted,1,0,5,0.00013500000204658136,0.03934550000121817,0.00029720000020461157
HumanEval/8,9,,spec_eval,124,1,3,4,3,198,198,det_ctx8,det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000,14|14|30,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),474 653 67880,import doctest,474 653 67880,import doctest,\n,,draft_accepted,1,0,3,9.809999755816534e-05,0.03115529999922728,0.00026440000510774553
HumanEval/9,10,,spec_eval,1,1,0,1,0,1932,1932,none,,,,19 921 262 3190 2 18608 279 729 2487 1172 624 262,"4]\n    """"""\n# Complete the function body only.\n   ",,,,, max,,no_pattern_fired,0,0,0,3.100000321865082e-05,0.02653979999740841,6.620000203838572e-05
HumanEval/9,10,,spec_eval,2,1,0,1,0,2019,2019,none,,,,921 262 3190 2 18608 279 729 2487 1172 624 262 1932,"]\n    """"""\n# Complete the function body only.\n    max",,,,,_list,,no_pattern_fired,0,0,0,5.239999882178381e-05,0.025773199995455798,7.94000006862916e-05
HumanEval/9,10,,spec_eval,3,1,0,1,0,284,284,none,,,,262 3190 2 18608 279 729 2487 1172 624 262 1932 2019,"    """"""\n# Complete the function body only.\n    max_list",,,,, =,,no_pattern_fired,0,0,0,7.020000339252874e-05,0.025154599999950733,6.890000076964498e-05
HumanEval/9,10,,spec_eval,4,1,0,1,0,4167,4167,none,,,,3190 2 18608 279 729 2487 1172 624 262 1932 2019 284," """"""\n# Complete the function body only.\n    max_list =",,,,, []\n,,no_pattern_fired,0,0,0,5.780000356025994e-05,0.02551149999635527,6.850000499980524e-05
HumanEval/9,10,,spec_eval,5,1,0,1,0,262,262,none,,,,2 18608 279 729 2487 1172 624 262 1932 2019 284 4167,# Complete the function body only.\n    max_list = []\n,,,,,   ,,no_pattern_fired,0,0,0,5.789999704575166e-05,0.025471699998888653,8.489999891025946e-05
HumanEval/9,10,,spec_eval,6,1,0,1,0,369,369,none,,,,18608 279 729 2487 1172 624 262 1932 2019 284 4167 262, Complete the function body only.\n    max_list = []\n   ,,,,, for,,no_pattern_fired,0,0,0,5.0900001951958984e-05,0.02520189999631839,7.029999687802047e-05
HumanEval/9,10,,spec_eval,7,1,0,1,0,600,600,none,,,,279 729 2487 1172 624 262 1932 2019 284 4167 262 369, the function body only.\n    max_list = []\n    for,,,,, i,,no_pattern_fired,0,0,0,6.510000093840063e-05,0.025084499997319654,9.7999996796716e-05
HumanEval/9,10,,spec_eval,8,1,1,2,1,2088,2088,syntax_for_in,syntax_for_in,0.990,999,729 2487 1172 624 262 1932 2019 284 4167 262 369 600, function body only.\n    max_list = []\n    for i,304, in,304, in, range,,draft_accepted,0,0,1,7.360000017797574e-05,0.02690460000303574,0.00011670000094454736
HumanEval/9,10,,spec_eval,10,1,0,1,0,6901,6901,none,,,,1172 624 262 1932 2019 284 4167 262 369 600 304 2088, only.\n    max_list = []\n    for i in range,,,,,(len,,no_pattern_fired,0,0,0,4.3300002289470285e-05,0.026276299999153707,7.46000005165115e-05
HumanEval/9,10,,spec_eval,11,1,1,2,1,9957,9957,strong_ctx8,strong_ctx8,1.000,1,624 262 1932 2019 284 4167 262 369 600 304 2088 6901,.\n    max_list = []\n    for i in range(len,47207,(numbers,47207,(numbers,)):\n,,draft_accepted,0,0,1,6.339999526971951e-05,0.026838099998713005,0.00013870000111637637
HumanEval/9,10,,spec_eval,13,1,1,2,1,421,421,syntax_indent,syntax_indent,0.980,999,1932 2019 284 4167 262 369 600 304 2088 6901 47207 9957, max_list = []\n    for i in range(len(numbers)):\n,286,       ,286,       , if,,draft_accepted,0,0,1,8.199999865610152e-05,0.027407299996411894,0.00012930000229971483
HumanEval/9,10,,spec_eval,15,1,0,1,0,600,600,none,,,,284 4167 262 369 600 304 2088 6901 47207 9957 286 421, = []\n    for i in range(len(numbers)):\n        if,,,,, i,,no_pattern_fired,0,0,0,6.25000029685907e-05,0.026298000004317146,8.990000060293823e-05
HumanEval/9,10,,spec_eval,16,1,0,1,0,621,621,none,,,,4167 262 369 600 304 2088 6901 47207 9957 286 421 600, []\n    for i in range(len(numbers)):\n        if i,,,,, ==,,no_pattern_fired,0,0,0,6.209999992279336e-05,0.02755310000065947,9.359999967273325e-05
HumanEval/9,10,,spec_eval,17,1,0,1,0,220,220,none,,,,262 369 600 304 2088 6901 47207 9957 286 421 600 621,    for i in range(len(numbers)):\n        if i ==,,,,, ,,no_pattern_fired,0,0,0,5.759999476140365e-05,0.025057499995455146,7.190000178525224e-05
HumanEval/9,10,,spec_eval,18,1,0,1,0,15,15,none,,,,369 600 304 2088 6901 47207 9957 286 421 600 621 220, for i in range(len(numbers)):\n        if i == ,,,,,0,,no_pattern_fired,0,0,0,5.850000161444768e-05,0.02549439999711467,6.829999620094895e-05
HumanEval/9,10,,spec_eval,19,1,1,2,1,310,310,strong_ctx4,strong_ctx4,1.000,1,600 304 2088 6901 47207 9957 286 421 600 621 220 15, i in range(len(numbers)):\n        if i == 0,510,:\n,510,:\n,           ,,draft_accepted,0,0,1,6.290000601438805e-05,0.027025199997297022,0.0001154000055976212
HumanEval/9,10,,spec_eval,21,1,1,1,0,1932,1932,strong_ctx6,strong_ctx6,1.000,1,2088 6901 47207 9957 286 421 600 621 220 15 510 310, range(len(numbers)):\n        if i == 0:\n           ,470, return,1932, max, max,0,draft_token_mismatch,1,0,0,6.090000533731654e-05,0.027382699998270255,0.00011620000441325828
HumanEval/9,10,,spec_eval,22,1,0,1,0,2019,2019,none,,,,6901 47207 9957 286 421 600 621 220 15 510 310 1932,(len(numbers)):\n        if i == 0:\n            max,,,,,_list,,no_pattern_fired,1,0,0,5.319999763742089e-05,0.026434299994434696,6.820000271545723e-05
HumanEval/9,10,,spec_eval,23,1,0,1,0,2057,2057,none,,,,47207 9957 286 421 600 621 220 15 510 310 1932 2019,(numbers)):\n        if i == 0:\n            max_list,,,,,.append,,no_pattern_fired,1,0,0,6.079999729990959e-05,0.02709340000001248,0.00013469999976223335
HumanEval/9,10,,spec_eval,24,1,0,1,0,47207,47207,none,,,,9957 286 421 600 621 220 15 510 310 1932 2019 2057,)):\n        if i == 0:\n            max_list.append,,,,,(numbers,,no_pattern_fired,1,0,0,8.739999611862004e-05,0.02498889999696985,6.379999831551686e-05
HumanEval/9,10,,spec_eval,25,1,0,1,0,989,989,none,,,,286 421 600 621 220 15 510 310 1932 2019 2057 47207,        if i == 0:\n            max_list.append(numbers,,,,,[i,,no_pattern_fired,1,0,0,7.240000559249893e-05,0.025106499997491483,7.889999687904492e-05
HumanEval/9,10,,spec_eval,26,1,0,1,0,2546,2546,none,,,,421 600 621 220 15 510 310 1932 2019 2057 47207 989, if i == 0:\n            max_list.append(numbers[i,,,,,])\n,,no_pattern_fired,1,0,0,6.719999510096386e-05,0.025486300000920892,8.24999951873906e-05
HumanEval/9,10,,spec_eval,27,1,1,2,1,770,770,strong_ctx4,strong_ctx4,1.000,1,600 621 220 15 510 310 1932 2019 2057 47207 989 2546, i == 0:\n            max_list.append(numbers[i])\n,286,       ,286,       , else,,draft_accepted,1,0,1,7.190000178525224e-05,0.02737840000190772,0.00020740000036312267
HumanEval/9,10,,spec_eval,29,1,2,3,2,421,421,syntax_block_colon,syntax_block_colon|syntax_indent,1.000|0.980,999|999,220 15 510 310 1932 2019 2057 47207 989 2546 286 770, 0:\n            max_list.append(numbers[i])\n        else,510 310,:\n           ,510 310,:\n           , if,,draft_accepted,1,0,2,0.00012380000407574698,0.027116400000522844,0.00017859999934444204
HumanEval/9,10,,spec_eval,32,1,0,1,0,5109,5109,none,,,,310 1932 2019 2057 47207 989 2546 286 770 510 310 421,            max_list.append(numbers[i])\n        else:\n            if,,,,, numbers,,no_pattern_fired,1,0,0,6.890000076964498e-05,0.02640379999502329,7.090000144671649e-05
HumanEval/9,10,,spec_eval,33,1,0,1,0,989,989,none,,,,1932 2019 2057 47207 989 2546 286 770 510 310 421 5109, max_list.append(numbers[i])\n        else:\n            if numbers,,,,,[i,,no_pattern_fired,1,0,0,7.349999941652641e-05,0.026015199997345917,7.380000170087442e-05
HumanEval/9,10,,spec_eval,34,1,0,1,0,60,60,none,,,,2019 2057 47207 989 2546 286 770 510 310 421 5109 989,_list.append(numbers[i])\n        else:\n            if numbers[i,,,,,],,no_pattern_fired,1,0,0,6.329999450827017e-05,0.025463799996941816,6.759999814676121e-05
HumanEval/9,10,,spec_eval,35,1,0,1,0,861,861,none,,,,2057 47207 989 2546 286 770 510 310 421 5109 989 60,.append(numbers[i])\n        else:\n            if numbers[i],,,,, >,,no_pattern_fired,1,0,0,6.620000203838572e-05,0.025115500000538304,9.349999891128391e-05
HumanEval/9,10,,spec_eval,36,1,0,1,0,1932,1932,none,,,,47207 989 2546 286 770 510 310 421 5109 989 60 861,(numbers[i])\n        else:\n            if numbers[i] >,,,,, max,,no_pattern_fired,1,0,0,9.200000204145908e-05,0.025224100005289074,8.959999831859022e-05
HumanEval/9,10,,spec_eval,37,1,0,1,0,2019,2019,none,,,,989 2546 286 770 510 310 421 5109 989 60 861 1932,[i])\n        else:\n            if numbers[i] > max,,,,,_list,,no_pattern_fired,1,0,0,7.100000220816582e-05,0.02511149999918416,7.74000000092201e-05
HumanEval/9,10,,spec_eval,38,1,0,1,0,989,989,none,,,,2546 286 770 510 310 421 5109 989 60 861 1932 2019,])\n        else:\n            if numbers[i] > max_list,,,,,[i,,no_pattern_fired,1,0,0,6.289999873843044e-05,0.025020700006280094,6.189999839989468e-05
HumanEval/9,10,,spec_eval,39,1,0,1,0,12,12,none,,,,286 770 510 310 421 5109 989 60 861 1932 2019 989,        else:\n            if numbers[i] > max_list[i,,,,,-,,no_pattern_fired,1,0,0,5.679999594576657e-05,0.025296200001321267,7.20999960321933e-05
HumanEval/9,10,,spec_eval,40,1,1,2,1,10343,10343,syntax_minus_one,syntax_minus_one,0.930,999,770 510 310 421 5109 989 60 861 1932 2019 989 12, else:\n            if numbers[i] > max_list[i-,16,1,16,1,]:\n,,draft_accepted,1,0,1,0.00011249999806750566,0.02679580000403803,0.00011660000018309802
HumanEval/9,10,,spec_eval,42,1,1,2,1,1932,1932,syntax_indent,syntax_indent,0.980,999,310 421 5109 989 60 861 1932 2019 989 12 16 10343,            if numbers[i] > max_list[i-1]:\n,394,               ,394,               , max,,draft_accepted,1,0,1,0.00010620000102790073,0.027599999993981328,0.00011310000263620168
HumanEval/9,10,,spec_eval,44,1,0,1,0,2019,2019,none,,,,5109 989 60 861 1932 2019 989 12 16 10343 394 1932, numbers[i] > max_list[i-1]:\n                max,,,,,_list,,no_pattern_fired,1,0,0,5.650000093737617e-05,0.0262975000005099,7.519999780924991e-05
HumanEval/9,10,,spec_eval,45,1,0,1,0,2057,2057,none,,,,989 60 861 1932 2019 989 12 16 10343 394 1932 2019,[i] > max_list[i-1]:\n                max_list,,,,,.append,,no_pattern_fired,1,0,0,7.670000195503235e-05,0.026993699997547083,0.00010830000246642157
HumanEval/9,10,,spec_eval,46,1,0,1,0,47207,47207,none,,,,60 861 1932 2019 989 12 16 10343 394 1932 2019 2057,] > max_list[i-1]:\n                max_list.append,,,,,(numbers,,no_pattern_fired,1,0,0,8.320000051753595e-05,0.025042699999175966,6.369999755406752e-05
HumanEval/9,10,,spec_eval,47,1,0,1,0,989,989,none,,,,861 1932 2019 989 12 16 10343 394 1932 2019 2057 47207, > max_list[i-1]:\n                max_list.append(numbers,,,,,[i,,no_pattern_fired,1,0,0,8.129999332595617e-05,0.0250129999985802,6.669999856967479e-05
HumanEval/9,10,,spec_eval,48,1,0,1,0,2546,2546,none,,,,1932 2019 989 12 16 10343 394 1932 2019 2057 47207 989, max_list[i-1]:\n                max_list.append(numbers[i,,,,,])\n,,no_pattern_fired,1,0,0,5.96999961999245e-05,0.025405100001080427,7.429999823216349e-05
HumanEval/9,10,,spec_eval,49,1,1,1,0,310,310,strong_ctx4,strong_ctx4,1.000,1,2019 989 12 16 10343 394 1932 2019 2057 47207 989 2546,_list[i-1]:\n                max_list.append(numbers[i])\n,286,       ,310,           ,           ,0,draft_token_mismatch,2,0,0,9.030000364873558e-05,0.027227600003243424,0.00012939999578520656
HumanEval/9,10,,spec_eval,50,1,0,1,0,770,770,none,,,,989 12 16 10343 394 1932 2019 2057 47207 989 2546 310,[i-1]:\n                max_list.append(numbers[i])\n           ,,,,, else,,no_pattern_fired,2,0,0,6.070000381441787e-05,0.02622459999838611,9.480000153416768e-05
HumanEval/9,10,,spec_eval,51,1,2,3,2,1932,1932,syntax_block_colon,syntax_block_colon|syntax_indent,1.000|0.980,999|999,12 16 10343 394 1932 2019 2057 47207 989 2546 310 770,-1]:\n                max_list.append(numbers[i])\n            else,510 394,:\n               ,510 394,:\n               , max,,draft_accepted,2,0,2,0.00015150000399444252,0.027305999996315222,0.00015799999528098851
HumanEval/9,10,,spec_eval,54,1,0,1,0,2019,2019,none,,,,394 1932 2019 2057 47207 989 2546 310 770 510 394 1932,                max_list.append(numbers[i])\n            else:\n                max,,,,,_list,,no_pattern_fired,2,0,0,5.800000508315861e-05,0.02682459999778075,8.959999831859022e-05
HumanEval/9,10,,spec_eval,55,1,0,1,0,2057,2057,none,,,,1932 2019 2057 47207 989 2546 310 770 510 394 1932 2019, max_list.append(numbers[i])\n            else:\n                max_list,,,,,.append,,no_pattern_fired,2,0,0,6.570000550709665e-05,0.02639430000272114,7.230000483104959e-05
HumanEval/9,10,,spec_eval,56,1,0,1,0,8739,8739,none,,,,2019 2057 47207 989 2546 310 770 510 394 1932 2019 2057,_list.append(numbers[i])\n            else:\n                max_list.append,,,,,(max,,no_pattern_fired,2,0,0,6.120000034570694e-05,0.025239299997338094,0.00011870000162161887
HumanEval/9,10,,spec_eval,57,1,0,1,0,2019,2019,none,,,,2057 47207 989 2546 310 770 510 394 1932 2019 2057 8739,.append(numbers[i])\n            else:\n                max_list.append(max,,,,,_list,,no_pattern_fired,2,0,0,8.200000593205914e-05,0.02562049999687588,8.520000119460747e-05
HumanEval/9,10,,spec_eval,58,1,0,1,0,989,989,none,,,,47207 989 2546 310 770 510 394 1932 2019 2057 8739 2019,(numbers[i])\n            else:\n                max_list.append(max_list,,,,,[i,,no_pattern_fired,2,0,0,7.029999687802047e-05,0.02517700000316836,9.929999941959977e-05
HumanEval/9,10,,spec_eval,59,1,0,1,0,12,12,none,,,,989 2546 310 770 510 394 1932 2019 2057 8739 2019 989,[i])\n            else:\n                max_list.append(max_list[i,,,,,-,,no_pattern_fired,2,0,0,7.300000288523734e-05,0.02518380000401521,8.039999374886975e-05
HumanEval/9,10,,spec_eval,60,1,1,2,1,2546,2546,syntax_minus_one,syntax_minus_one,0.930,999,2546 310 770 510 394 1932 2019 2057 8739 2019 989 12,])\n            else:\n                max_list.append(max_list[i-,16,1,16,1,])\n,,draft_accepted,2,0,1,0.0001081000009435229,0.027014499995857477,0.0001388000018778257
HumanEval/9,10,,spec_eval,62,1,0,1,0,262,262,none,,,,770 510 394 1932 2019 2057 8739 2019 989 12 16 2546, else:\n                max_list.append(max_list[i-1])\n,,,,,   ,,no_pattern_fired,2,0,0,5.96999961999245e-05,0.02630049999424955,0.00010649999603629112
HumanEval/9,10,,spec_eval,63,1,0,1,0,470,470,none,,,,510 394 1932 2019 2057 8739 2019 989 12 16 2546 262,:\n                max_list.append(max_list[i-1])\n   ,,,,, return,,no_pattern_fired,2,0,0,7.059999916236848e-05,0.026430800004163757,6.500000017695129e-05
